q_id;q_ch;q_id_ch;language;start_hh;start_min;G1;G2;G3;G4;G5;G6;sex;age;education;nationality;nationality2;occupation;D8;finish_hh;finish_min;character_lang;data_inter;region;type_settl;settlement;Code_inter;macroregion4;urban_rural;age_6gr;WEIGHT
417;47;2;2;15;45;3;1;4;4;4;2;2;22;8;1;1;3;3;16;3;3;17;6;7;15;1;3;1;1;1,456597897983
418;47;3;2;16;6;1;4;5;5;4;3;1;30;7;1;1;3;1;16;29;3;17;6;7;15;1;3;1;2;1,50468764701
419;47;4;2;16;34;6;2;5;2;4;3;2;41;7;1;1;5;3;16;49;3;17;6;7;15;1;3;1;3;,917512875645
420;47;5;1;16;56;6;5;4;1;4;3;1;61;8;1;1;3;3;17;19;1;17;6;7;15;1;3;1;5;,6777173524
421;47;6;2;10;19;1;2;1;5;4;2;2;54;6;12; ;5;3;10;35;3;21;6;7;15;1;3;1;4;,740899516417
422;47;7;2;10;43;1;5;2;4;4;4;1;72;6;1;1;8;1;11;13;2;21;6;7;15;1;3;1;6;1,735589080513
423;47;8;2;11;17;6;5;3;4;4;3;1;54;6;3;2;8;1;11;40;3;21;6;7;15;1;3;1;4;1,112457661095
424;47;9;2;11;59;1;5;1;3;4;4;2;75;7;1;1;8;2;12;23;2;21;6;7;15;1;3;1;6;,810822766769
425;48;1;2;19;42;2;2;4;3;4;2;2;39;8;1;1;3;4;20;17;2;17;6;7;15;101;3;1;2;,681061792601
426;48;2;2;8;47;2;3;3;3;4;1;1;54;8;1;3;8;3;10;0;3;19;6;7;15;101;3;1;4;1,112457661095
427;48;3;2;11;1;1;3;2;5;4;1;2;33;8;1;1;4;3;11;46;3;19;6;7;15;101;3;1;2;,681061792601
428;48;4;2;13;3;1;3;2;5;4;1;2;64;6;1;1;8;3;13;43;3;20;6;7;15;101;3;1;5;,748899987582
429;48;5;5;13;52;1;3;2;4;4;1;2;49;8;1;2;3;3;14;31;3;20;6;7;15;101;3;1;3;,917512875645
430;48;6;5;8;45;1;2;3;3;4;1;2;25;8;1;2;9;2;9;5;3;22;6;7;15;101;3;1;1;1,456597897983
431;48;7;2;9;14;4;1;4;4;2; ;2;30;8;2;5;6;2;9;47;3;22;6;7;15;101;3;1;2;,681061792601
432;48;8;5;9;53;3;2;3;3;3;3;2;69;8;1;1;8;3;10;13;2;22;6;7;15;101;3;1;5;,748899987582
433;48;9;5;10;24;2;1;4;3;3;3;2;74;8;2;5;8;2;11;47;3;22;6;7;15;101;3;1;6;,810822766769
434;49;1;2;9;19;2;1;4;4;4;3;2;38;8;1;3;2;3;9;49;3;21;6;7;16;107;3;1;2;,681061792601
435;49;2;5;10;9;2;1;4;1;4;4;1;59;6;1;1;1;3;10;29;1;21;6;7;16;107;3;1;4;1,112457661095
436;49;3;2;10;43;2;1;4;4;4;1;2;56;8;1;1;7;2;11;23;3;21;6;7;16;107;3;1;4;,740899516417
437;49;4;5;11;39;1;2;2;4;4;3;2;50;8;1;1;10;2;12;4;3;21;6;7;16;107;3;1;4;,740899516417
438;49;5;1;12;29;6;1;4;3;3;4;2;34;8;1;1;1;3;13;2;1;21;6;7;16;107;3;1;2;,681061792601
439;49;6;5;13;4;3;1;4;4;4;1;2;45;8;2;5;7;3;13;31;3;21;6;7;16;107;3;1;3;,917512875645
440;49;7;4;13;49;1;1;5;1;4;4;2;62;6;1;1;8;2;14;30;1;21;6;7;16;107;3;1;5;,748899987582
441;49;8;2;13;59;1;2;4;4;4;3;1;46;5;2;5;1;3;14;21;3;22;6;7;16;107;3;1;3;1,804031019627
442;49;9;4;14;37;1;5;1;1;4;4;1;60;8;1;1;8;3;15;3;1;22;6;7;16;107;3;1;5;,6777173524
443;50;1;2;13;5;1;2;5;5;4;3;1;33;4;1;1;1;3;13;55;3;23;6;7;16;108;3;1;2;1,50468764701
444;50;2;2;14;0;1;1;5;2;4;3;2;60;6;12; ;1;3;14;27;3;23;6;7;16;108;3;1;5;,748899987582
445;50;3;5;14;41;1;1;5;2;4;3;1;74;4;1;1;8;2;15;26;3;23;6;7;16;108;3;1;6;1,735589080513
446;50;4;2;15;48;1;1;5;5;4;3;2;44;6;1;1;1;2;16;16;3;23;6;7;16;108;3;1;3;,917512875645
447;50;5;2;16;39;1;2;5;5;4;3;1;63;6;1;1;8;2;17;4;3;23;6;7;16;108;3;1;5;,6777173524
448;50;6;2;17;10;1;1;5;5;4;3;2;37;6;1;1;1;2;17;38;3;23;6;7;16;108;3;1;2;,681061792601
449;50;7;2;17;54;1;1;3;5;4;3;2;56;4;1;1;1;2;18;25;3;23;6;7;16;108;3;1;4;,740899516417
450;50;8;2;18;51;1;2;5;5;4;3;1;61;6;1;1;8;2;19;12;3;23;6;7;16;108;3;1;5;,6777173524
451;50;9;5;19;13;1;2;3;5;4;3;2;60;4;1;1;8;2;19;29;3;23;6;7;16;108;3;1;5;,748899987582
452;51;1;4;11;56;4;1;4;4;2; ;2;28;8;1;1;7;3;12;42;1;19;6;7;16;109;3;1;1;1,456597897983
453;51;2;1;17;23;1;1;2;4;4;5;2;74;6;1;1;8;2;17;55;1;19;6;7;16;109;3;1;6;,810822766769
454;51;3;2;18;6;3;2;4;4;4;1;2;45;8;1;2;7;3;18;48;3;19;6;7;16;109;3;1;3;,917512875645
455;51;4;1;10;44;2;1;4;1;4;5;2;72;6;1;1;8;2;11;12;1;20;6;7;16;109;3;1;6;,810822766769
456;51;5;1;11;20;2;1;4;4;4;4;1;81;8;1;1;8;2;11;58;1;20;6;7;16;109;3;1;6;1,735589080513
457;51;6;1;16;28;1;4;5;2;4;4;2;71;4;1;1;8;1;17;0;1;20;6;7;16;109;3;1;6;,810822766769
458;51;7;4;17;8;1;1;4;4;4;2;1;44;6;1;1;5;2;17;40;1;20;6;7;16;109;3;1;3;1,804031019627
459;51;8;3;18;18;6;2;3;4;4;3;1;56;5;1;1;1;2;18;46;1;20;6;7;16;109;3;1;4;1,112457661095
460;51;9;4;7;19;3;1;1;4;4;4;1;48;5;2;2;1;3;7;41;1;22;6;7;16;109;3;1;3;1,804031019627
461;52;1;2;10;7;2;1;4;4;4;2;1;23;6;1;1;7;4;10;33;3;23;6;7;16;107;3;1;1;2,794449276352
462;52;2;3;10;42;2;1;4;4;4;3;1;32;8;1;1;3;3;11;1;1;23;6;7;16;107;3;1;2;1,50468764701
463;52;3;1;11;33;1;1;4;4;4;4;2;78;5;1;1;8;1;12;14;1;23;6;7;16;107;3;1;6;,810822766769
464;52;4;6;12;23;1;1;2;3;2; ;1;59;4;1;1;8;3;12;57;2;23;6;7;16;107;3;1;4;1,112457661095
465;52;5;1;13;43;1;1;4;4;4;3;1;58;6;1;1;2;2;14;34;2;23;6;7;16;107;3;1;4;1,112457661095
466;52;6;1;8;34;1;1;4;5;3;3;2;68;8;2;3;8;2;8;59;2;24;6;7;16;107;3;1;5;,748899987582
467;52;7;1;9;5;1;2;1;1;4;3;1;38;8;1;1;1;3;9;40;1;24;6;7;16;107;3;1;2;1,50468764701
468;52;8;1;10;5;2;1;4;4;4;3;1;37;6;1;1;1;2;10;26;1;24;6;7;16;107;3;1;2;1,50468764701
469;52;9;6;10;43;1;1;4;5;4;3;1;33;8;1;1;6;2;11;20;2;24;6;7;16;107;3;1;2;1,50468764701
470;53;1;2;16;49;4;1;4;4;4;3;2;32;6;1;1;3;2;17;10;3;22;6;6;17;1;3;1;2;,681061792601
471;53;2;1;12;26;1;1;1;4;4;4;2;61;6;1;1;8;2;12;50;1;23;6;6;17;1;3;1;5;,748899987582
472;53;3;2;13;0;1;1;3;4;4;3;2;78;5;3;2;8;1;13;30;3;23;6;6;17;1;3;1;6;,810822766769
473;53;4;2;13;35;1;2;4;4;4;3;1;55;5;1;1;8;1;13;53;3;23;6;6;17;1;3;1;4;1,112457661095
474;53;5;2;14;6;6;5;5;5;4;3;2;36;6;1;1;2;2;14;28;3;23;6;6;17;1;3;1;2;,681061792601
475;53;6;2;14;32;1;2;5;5;4;4;1;67;6;1;1;8;2;14;45;2;23;6;6;17;1;3;1;5;,6777173524
476;53;7;6;14;54;1;5;1;4;4;2;2;60;6;1;1;2;2;15;13;2;23;6;6;17;1;3;1;5;,748899987582
477;53;8;2;15;28;2;2;5;4;4;3;1;32;8;1;1;11;2;15;43;3;23;6;6;17;1;3;1;2;1,50468764701
478;53;9;2;15;45;1;1;1;1;4;4;2;38;6;1;1;7;1;15;3;3;23;6;6;17;1;3;1;2;,681061792601
479;54;1;2;11;56;1;1;1;4;4;4;2;77;6;1;1;8;2;12;29;2;22;6;6;17;1;3;1;6;,810822766769
480;54;2;2;12;31;1;4;5;5;4;3;1;59;8;1;1;1;2;12;56;3;22;6;6;17;1;3;1;4;1,112457661095
481;54;3;2;13;13;1;4;4;4;4;3;2;23;8;1;1;7;3;13;56;3;22;6;6;17;1;3;1;1;1,456597897983
482;54;4;1;14;4;1;1;2;1;4;4;2;67;6;1;1;8;1;14;28;1;22;6;6;17;1;3;1;5;,748899987582
483;54;5;2;14;39;1;2;3;3;4;4;2;63;6;1;1;8;1;14;57;3;22;6;6;17;1;3;1;5;,748899987582
484;54;6;2;15;1;2;1;4;4;4;3;1;57;6;1;1;2;2;15;19;3;22;6;6;17;1;3;1;4;1,112457661095
485;54;7;2;15;23;6;1;4;4;4;3;2;49;6;1;1;2;2;15;40;3;22;6;6;17;1;3;1;3;,917512875645
486;54;8;2;15;44;1;4;5;1;4;3;2;30;6;1;1;7;8;15;59;3;22;6;6;17;1;3;1;2;,681061792601
487;54;9;2;16;5;6;1;4;4;4;4;2;66;8;1;1;8;1;16;26;3;22;6;6;17;1;3;1;5;,748899987582
488;55;1;2;14;5;5;5;5;5;3;3;1;64;6;1;5;7;2;20;5;3;17;6;4;18;155;3;1;5;,6777173524
489;55;2;2;13;58;1;1;4;5;4;3;2;61;8;1;2;3;2;16;34;2;22;6;4;18;155;3;1;5;,748899987582
490;55;3;1;14;32;6;1;3;4;3;3;1;66;6;1;1;7;2;14;56;1;22;6;4;18;155;3;1;5;,6777173524
491;55;4;1;15;9;5;5;5;5;4;3;1;47;5;1;3;1;2;15;17;2;22;6;4;18;155;3;1;3;1,804031019627
492;55;5;2;15;32;1;1;3;3;4;3;1;63;8;2;3;7;2;20;1;3;22;6;4;18;155;3;1;5;,6777173524
493;55;6;2;14;18;5;5;4;4;3;3;2;60;5;1;3;8;2;14;37;2;24;6;4;18;155;3;1;5;,748899987582
494;55;7;1;14;44;6;5;5;5;3;2;2;79;3;1;1;8;1;14;55;1;24;6;4;18;155;3;1;6;,810822766769
495;55;8;5;15;2;6;5;5;3;4;3;2;29;3;1;2;7;1;15;9;2;24;6;4;18;155;3;1;1;1,456597897983
496;55;9;1;15;20;5;1;3;3;3;3;2;76;3;1;2;8;1;15;37;1;24;6;4;18;155;3;1;6;,810822766769
497;56;1;2;15;41;1;2;4;4;4;4;2;28;6;1;1;10;3;16;51;3;22;6;6;19;156;3;1;1;1,456597897983
498;56;2;2;16;58;1;1;3;2;4;3;2;30;6;1;1;2;2;17;34;3;22;6;6;19;156;3;1;2;,681061792601
499;56;3;2;12;58;2;2;3;3;4;3;2;28;4;1;3;2;3;13;18;3;24;6;6;19;156;3;1;1;1,456597897983
500;56;4;2;13;24;1;2;3;3;4;1;2;38;5;2;4;1;3;13;53;3;24;6;6;19;156;3;1;2;,681061792601
501;56;5;1;15;5;1;2;3;4;4;1;2;59;6;1;1;3;3;16;16;2;24;6;6;19;156;3;1;4;,740899516417
502;56;6;2;16;45;1;2;3;3;4;2;2;29;8;1;1;3;3;17;11;2;24;6;6;19;156;3;1;1;1,456597897983
503;56;7;6;17;19;2;2;3;3;4;2;2;30;5;1;1;11;3;17;47;2;24;6;6;19;156;3;1;2;,681061792601
504;56;8;2;17;50;1;2;3;3;4;1;1;34;6;2;2;2;3;18;12;3;24;6;6;19;156;3;1;2;1,50468764701
505;56;9;2;11;8;1;2;3;3;4;1;2;44;6;1;1;2;2;12;1;3;25;6;6;19;156;3;1;3;,917512875645
506;57;1;1;11;36;6;1;5;3;4;5;2;66;4;1;1;8;1;12;27;1;21;6;6;20;115;3;1;5;,748899987582
507;57;2;2;12;35;1;2;5;2;4;2;2;49;7;1;2;2;1;13;1;3;21;6;6;20;115;3;1;3;,917512875645
508;57;3;4;13;11;1;5;2;2;4;4;2;51;8;1;1;7;1;13;43;2;21;6;6;20;115;3;1;4;,740899516417
509;57;4;2;13;58;2;1;4;4;4;3;1;26;8;1;1;1;3;14;20;3;21;6;6;20;115;3;1;1;2,794449276352
510;57;5;5;14;29;6;5;2;2;4;1;1;66;8;1;1;8;3;14;59;3;21;6;6;20;115;3;1;5;,6777173524
511;57;6;2;15;14;1;2;2;2;4;3;2;43;4;1;1;1;3;15;41;3;21;6;6;20;115;3;1;3;,917512875645
512;57;7;2;15;55;1;2;5;5;4;3;2;38;8;1;1;1;3;16;16;3;21;6;6;20;115;3;1;2;,681061792601
513;57;8;2;16;26;1;2;2;1;4;3;2;33;8;1;1;4;3;16;46;3;21;6;6;20;115;3;1;2;,681061792601
514;57;9;4;16;53;1;1;4;5;4;3;1;59;6;1;1;8;1;17;19;2;21;6;6;20;115;3;1;4;1,112457661095
515;58;1;2;9;10;6;5;5;5;4;1;2;45;8;1;3;3;1;10;3;3;17;6;4;21;116;3;1;3;,917512875645
516;58;2;1;10;15;1;2;5;5;4;3;2;81;4;1;1;8;1;10;42;2;17;6;4;21;116;3;1;6;,810822766769
517;58;3;5;10;48;1;5;5;3;4;3;2;77;8;2;3;8;2;11;26;3;17;6;4;21;116;3;1;6;,810822766769
518;58;4;4;11;27;1;1;1;3;4;3;1;66;6;1;1;1;2;12;7;3;17;6;4;21;116;3;1;5;,6777173524
519;58;5;2;12;9;5;4;1;1;3;3;2;37;7;1;1;7;3;12;45;3;17;6;4;21;116;3;1;2;,681061792601
520;58;6;5;12;46;1;2;1;4;4;1;2;28;7;1;3;11;3;13;21;3;17;6;4;21;116;3;1;1;1,456597897983
521;58;7;5;9;39;2;1;1;3;4;1;1;71;8;1;1;8;2;10;19;3;18;6;4;21;116;3;1;6;1,735589080513
522;58;8;5;10;24;1;4;5;5;4;1;2;55;5;2;3;3;2;10;57;2;18;6;4;21;116;3;1;4;,740899516417
523;58;9;2;11;3;1;2;3;5;4;3;2;58;8;2;3;8;2;11;36;3;18;6;4;21;116;3;1;4;,740899516417
524;59;1;4;7;50;1;5;5;4;4;3;2;70;4;1;1;8;2;8;26;2;22;6;1;22;117;3;2;6;1,026031006304
525;59;2;5;8;33;1;2;1;1;4;3;1;84;6;1;1;8;3;9;2;2;22;6;1;22;117;3;2;6;1,005213139739
526;59;3;5;9;24;1;2;4;1;4;3;2;56;8;1;6;8;1;9;50;3;22;6;1;22;117;3;2;4;1,230301071739
527;59;4;2;10;2;1;2;4;5;4;3;2;35;4;1;1;10;1;10;19;3;22;6;1;22;117;3;2;2;,587606810273
528;59;5;2;10;26;1;4;1;1;4;3;1;66;6;3;3;8;4;10;59;3;22;6;1;22;117;3;2;5;,920098579177
529;59;6;4;11;13;1;2;3;5;4;3;2;21;4;1;1;2;3;11;28;2;22;6;1;22;117;3;2;1;2,292759584197
530;59;7;2;11;53;1;5;1;1;4;3;2;63;5;1;1;8;2;12;22;3;22;6;1;22;117;3;2;5;,689188073341
531;59;8;2;12;56;3;1;1;4;1; ;2;25;8;1;3;1;4;13;15;3;22;6;1;22;117;3;2;1;2,292759584197
532;59;9;2;13;25;1;2;5;5;4;3;2;30;8;1;3;7;1;13;57;3;22;6;1;22;117;3;2;2;,587606810273
533;60;1;4;10;4;1;2;4;4;4;3;2;20;4;1;1;7;3;10;24;2;24;6;1;22;118;3;2;1;2,292759584197
534;60;2;5;10;28;1;2;3;5;4;3;2;61;5;1;1;8;1;10;44;2;24;6;1;22;118;3;2;5;,689188073341
535;60;3;6;10;53;1;2;2;5;4;3;2;32;8;1;1;3;3;11;13;3;24;6;1;22;118;3;2;2;,587606810273
536;60;4;2;11;20;2;1;4;1;4;3;2;33;4;1;6;7;3;11;33;3;24;6;1;22;118;3;2;2;,587606810273
537;60;5;2;11;58;2;2;4;5;4;3;2;30;8;1;1;7;3;12;29;3;24;6;1;22;118;3;2;2;,587606810273
538;60;6;2;12;37;1;2;4;4;3;4;2;78;4;1;1;8;1;12;52;3;24;6;1;22;118;3;2;6;1,026031006304
539;60;7;6;12;56;2;2;1;1;4;3;2;49;6;1;1;2;2;13;25;2;24;6;1;22;118;3;2;3;,649060521944
540;60;8;2;13;30;6;5;5;1;4;3;2;40;6;1;1;2;2;13;47;3;24;6;1;22;118;3;2;3;,649060521944
541;60;9;4;13;59;1;2;1;1;4;3;1;74;2;1;1;8;2;14;19;2;24;6;1;22;118;3;2;6;1,005213139739
542;61;1;2;7;52;1;2;3;5;4;4;2;85;1;2;5;8;2;8;40;3;24;6;1;23;119;3;2;6;1,026031006304
543;61;2;2;8;54;1;2;3;5;4;3;2;36;4;3;4;1;2;9;19;3;24;6;1;23;119;3;2;2;,587606810273
544;61;3;6;10;3;1;2;3;5;4;3;1;64;4;1;1;8;2;10;48;3;24;6;1;23;119;3;2;5;,920098579177
545;61;4;6;11;13;1;2;3;5;4;3;2;79;4;1;2;8;2;11;50;3;24;6;1;23;119;3;2;6;1,026031006304
546;61;5;2;12;8;1;1;3;5;4;3;1;37;5;1;2;1;3;12;44;3;24;6;1;23;119;3;2;2;1,373865524838
547;61;6;5;13;8;1;1;3;5;4;3;2;23;4;1;1;7;2;13;47;3;24;6;1;23;119;3;2;1;2,292759584197
548;61;7;5;14;5;1;1;3;4;4;3;1;58;6;1;1;1;3;14;45;3;24;6;1;23;119;3;2;4;1,217735565318
549;61;8;2;15;25;1;2;3;5;4;3;1;59;6;1;1;1;3;15;45;3;24;6;1;23;119;3;2;4;1,217735565318
550;61;9;2;15;46;1;1;3;5;4;3;2;56;6;1;1;8;2;16;7;3;24;6;1;23;119;3;2;4;1,230301071739
551;62;1;2;8;9;6;1;5;5;4;2;1;59;7;1;1;1;3;8;50;3;27;7;6;24;1;4;1;4;,670418307614
552;62;2;2;9;0;1;5;5;5;4;3;2;90;1;1;1;8;1;9;42;3;27;7;6;24;1;4;1;6;,785091134673
553;62;3;2;9;58;1;2;5;3;3;2;1;54;6;1;1;8;2;10;40;3;27;7;6;24;1;4;1;4;,670418307614
554;62;4;2;10;56;1;1;5;5;4;3;1;56;8;2;5;8;2;11;40;3;27;7;6;24;1;4;1;4;,670418307614
555;62;5;2;11;50;2;1;4;3;4;3;1;56;5;1;1;3;8;12;32;3;27;7;6;24;1;4;1;4;,670418307614
556;62;6;2;12;50;6;5;5;4;4;3;2;51;8;1;1;1;2;13;33;3;27;7;6;24;1;4;1;4;,818592721433
557;62;7;2;13;41;6;1;5;5;4;5;1;64;4;1;1;8;1;14;26;3;27;7;6;24;1;4;1;5;1,709472279557
558;62;8;2;16;0;1;1;5;2;4;3;1;30;6;1;1;1;2;16;42;3;27;7;6;24;1;4;1;2;1,07194327193
559;62;9;2;16;50;1;5;5;3;4;5;2;67;8;2;5;8;1;17;32;3;27;7;6;24;1;4;1;5;,523855002022
560;63;1;2;8;22;6;5;5;5;5;4;1;59;8;1;1;8;5;9;9;3;26;7;6;24;8;4;1;4;,670418307614
561;63;2;2;9;15;1;2;2;2;3;4;2;68;4;2;5;8;1;9;56;3;26;7;6;24;8;4;1;5;,523855002022
562;63;3;2;10;5;2;1;3;3;4;3;2;36;4;1;2;1;2;10;48;3;26;7;6;24;8;4;1;2;1,025175153297
563;63;4;2;11;0;6;5;5;5;4;4;1;30;8;2;2;2;3;11;43;3;26;7;6;24;8;4;1;2;1,07194327193
564;63;5;2;11;50;2;1;3;4;4;4;2;37;5;1;1;8;1;12;35;3;26;7;6;24;8;4;1;2;1,025175153297
565;63;6;2;12;50;1;5;5;5;4;3;1;33;8;2;4;1;2;13;33;3;26;7;6;24;8;4;1;2;1,07194327193
566;63;7;2;13;50;1;3;3;3;4;3;2;65;4;1;2;8;2;14;36;3;26;7;6;24;8;4;1;5;,523855002022
567;63;8;2;14;50;6;5;5;5;4;4;1;54;6;2;5;8;1;15;33;3;26;7;6;24;8;4;1;4;,670418307614
568;63;9;2;16;0;1;2;5;2;2; ;1;31;8;1;1;1;2;16;42;3;26;7;6;24;8;4;1;2;1,07194327193
569;64;1;2;8;28;1;4;5;5;4;2;2;43;6;1;1;1;2;9;10;3;26;7;6;24;28;4;1;3;1,073605565717
570;64;2;2;9;18;1;3;5;3;4;2;1;65;8;1;1;8;2;9;59;3;26;7;6;24;28;4;1;5;1,709472279557
571;64;3;2;10;6;1;3;5;5;4;2;1;30;8;1;1;8;1;10;48;3;26;7;6;24;28;4;1;2;1,07194327193
572;64;4;2;10;54;1;2;5;3;4;3;2;67;6;1;1;8;2;11;41;3;26;7;6;24;28;4;1;5;,523855002022
573;64;5;2;11;50;1;3;5;3;4;3;2;45;2;1;1;8;2;12;36;3;26;7;6;24;28;4;1;3;1,073605565717
574;64;6;2;12;48;2;2;5;5;4;1;1;27;8;1;1;1;3;13;32;3;26;7;6;24;28;4;1;1;1,83958111261
575;64;7;2;13;40;1;1;3;3;4;3;2;59;8;2;5;8;2;14;22;3;26;7;6;24;28;4;1;4;,818592721433
576;64;8;2;14;43;1;1;5;5;4;2;2;40;4;1;1;8;1;15;30;3;26;7;6;24;28;4;1;3;1,073605565717
577;64;9;2;15;44;1;1;5;3;4;2;2;63;6;1;1;8;2;16;30;3;26;7;6;24;28;4;1;5;,523855002022
578;65;1;2;8;20;1;4;5;5;4;3;1;55;6;1;1;1;2;9;2;3;26;7;6;24;1;4;1;4;,670418307614
579;65;2;2;9;13;1;2;3;5;4;3;2;64;6;1;1;8;2;9;55;3;26;7;6;24;1;4;1;5;,523855002022
580;65;3;2;10;6;1;4;4;5;4;3;2;78;6;1;1;8;2;10;48;3;26;7;6;24;1;4;1;6;,785091134673
581;65;4;2;10;54;2;1;2;5;4;3;2;58;5;1;1;8;2;11;40;3;26;7;6;24;1;4;1;4;,818592721433
582;65;5;2;11;50;2;1;2;5;4;3;2;76;2;1;1;8;2;12;36;3;26;7;6;24;1;4;1;6;,785091134673
583;65;6;2;12;54;1;2;5;5;4;3;2;40;6;2;5;1;2;13;41;3;26;7;6;24;1;4;1;3;1,073605565717
584;65;7;2;14;2;1;4;5;5;4;2;2;58;6;1;1;8;2;14;48;3;26;7;6;24;1;4;1;4;,818592721433
585;65;8;2;14;54;2;1;5;5;4;2;1;37;8;1;1;3;3;15;39;3;26;7;6;24;1;4;1;2;1,07194327193
586;65;9;2;15;52;2;1;2;5;4;2;1;42;6;1;1;11;3;16;36;3;26;7;6;24;1;4;1;3;1,456141108823
587;66;1;2;9;17;1;1;1;1;2; ;2;29;8;1;1;3;2;9;59;3;26;7;6;24;13;4;1;1;1,749299600163
588;66;2;2;10;12;1;5;3;3;2; ;2;67;8;1;1;8;1;10;56;3;26;7;6;24;13;4;1;5;,523855002022
589;66;3;2;11;3;6;5;5;3;3;4;2;41;4;1;1;8;1;11;48;3;26;7;6;24;13;4;1;3;1,073605565717
590;66;4;2;12;0;6;4;3;5;4;3;1;30;6;1;3;1;2;12;44;3;26;7;6;24;13;4;1;2;1,07194327193
591;66;5;2;12;55;1;1;3;3;3;3;2;32;8;1;1;7;1;13;41;3;26;7;6;24;13;4;1;2;1,025175153297
592;66;6;2;13;50;1;5;5;5;3;4;2;54;6;1;1;1;2;14;36;3;26;7;6;24;13;4;1;4;,818592721433
593;66;7;2;14;50;1;1;5;3;5;4;2;59;6;1;2;8;1;15;34;3;26;7;6;24;13;4;1;4;,818592721433
594;66;8;2;15;47;1;2;3;3;3;4;2;65;4;2;5;1;2;16;38;3;26;7;6;24;13;4;1;5;,523855002022
595;66;9;2;16;54;1;5;5;5;4;3;2;54;6;1;2;8;2;17;41;3;26;7;6;24;13;4;1;4;,818592721433
596;67;1;2;8;10;1;2;5;3;4;3;1;57;5;2;5;8;2;8;55;3;27;7;5;25;8;4;1;4;,670418307614
597;67;2;2;9;10;1;5;5;5;4;4;2;56;6;2;5;11;2;9;53;3;27;7;5;25;8;4;1;4;,818592721433
598;67;3;2;10;2;1;1;4;5;4;4;2;54;5;2;5;10;1;10;48;3;27;7;5;25;8;4;1;4;,818592721433
599;67;4;2;10;55;1;1;5;2;4;4;1;63;6;2;5;8;3;11;40;3;27;7;5;25;8;4;1;5;1,709472279557
600;67;5;2;11;49;1;2;5;5;4;4;1;54;6;1;1;8;2;12;33;3;27;7;5;25;8;4;1;4;,670418307614
601;67;6;2;15;9;1;4;3;3;2; ;2;69;8;2;5;8;1;15;49;3;27;7;5;25;8;4;1;5;,523855002022
602;67;7;2;16;1;6;5;5;5;3;4;2;79;2;1;2;8;1;16;46;3;27;7;5;25;8;4;1;6;,785091134673
603;67;8;2;16;58;1;3;3;3;2; ;2;80;2;1;2;8;1;17;42;3;27;7;5;25;8;4;1;6;,785091134673
604;67;9;2;17;55;1;5;5;5;4;4;1;58;8;1;1;8;2;18;41;3;27;7;5;25;8;4;1;4;,670418307614
605;68;1;2;8;10;1;1;2;5;4;3;1;53;5;2;5;8;2;8;52;3;27;7;5;25;28;4;1;4;,670418307614
606;68;2;2;9;1;1;2;5;5;4;4;1;58;5;1;1;8;2;9;44;3;27;7;5;25;28;4;1;4;,670418307614
607;68;3;2;9;58;1;1;2;2;4;3;2;38;5;1;1;8;2;10;40;3;27;7;5;25;28;4;1;2;1,025175153297
608;68;4;2;10;50;1;1;4;5;4;4;2;65;6;1;1;8;2;11;33;3;27;7;5;25;28;4;1;5;,523855002022
609;68;5;2;11;50;1;1;5;2;4;3;1;68;4;1;1;8;2;12;33;3;27;7;5;25;28;4;1;5;1,709472279557
610;68;6;2;14;36;1;5;5;4;4;4;1;53;6;1;1;1;1;15;16;3;27;7;5;25;28;4;1;4;,670418307614
611;68;7;2;15;28;1;2;2;2;4;4;1;59;4;1;1;8;1;16;15;3;27;7;5;25;28;4;1;4;,670418307614
612;68;8;2;16;30;6;5;5;5;2; ;2;83;4;1;1;8;1;17;12;3;27;7;5;25;28;4;1;6;,785091134673
613;68;9;2;17;25;1;4;3;5;2; ;2;80;5;1;2;8;1;18;8;3;27;7;5;25;28;4;1;6;,785091134673
614;69;1;2;8;3;1;1;5;2;3;4;1;65;4;2;2;8;1;8;48;3;26;7;5;26;13;4;1;5;1,709472279557
615;69;2;2;9;12;1;2;3;3;3;4;1;69;6;1;2;8;1;9;56;3;26;7;5;26;13;4;1;5;1,709472279557
616;69;3;2;10;6;2;2;3;3;4;4;2;57;4;1;2;8;1;10;50;3;26;7;5;26;13;4;1;4;,818592721433
617;69;4;2;10;59;1;5;5;5;4;4;2;61;4;2;5;8;2;11;43;3;26;7;5;26;13;4;1;5;,523855002022
618;69;5;2;12;10;1;4;5;1;4;3;1;58;4;1;1;8;2;12;56;3;26;7;5;26;13;4;1;4;,670418307614
619;69;6;2;13;3;2;1;5;5;4;3;2;79;4;1;1;8;2;13;47;3;26;7;5;26;13;4;1;6;,785091134673
620;69;7;2;13;58;1;4;5;5;4;1;1;45;6;1;1;1;2;14;42;3;26;7;5;26;13;4;1;3;1,456141108823
621;69;8;2;14;59;1;5;5;5;4;3;2;67;8;1;1;8;1;15;42;3;26;7;5;26;13;4;1;5;,523855002022
622;69;9;2;16;10;4;1;4;5;4;2;2;58;6;1;1;8;2;16;56;3;26;7;5;26;13;4;1;4;,818592721433
623;70;1;2;8;39;1;4;5;5;4;2;1;38;3;1;1;10;2;9;21;3;25;7;4;27;30;4;1;2;1,07194327193
624;70;2;2;9;47;1;2;5;5;4;3;2;63;6;2;5;8;3;10;23;3;25;7;4;27;30;4;1;5;,523855002022
